Year,Day,Month,cap_doy,ID,sl,radius,Final.Age,hdate,cap_DATE,cap_DATE_noYear,cap_doy_corr,Increment,IW,hatch_DATE,hatch_DATE_noYear,age_DATE,age_DATE_noYear,HW
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,8,1.091,4/13/2007,13-Apr,4/21/2007,21-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,8,1.504,4/14/2007,14-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,8,1.003,4/3/2007,3-Apr,4/11/2007,11-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,8,1.248,4/14/2007,14-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,8,1.176,4/24/2007,24-Apr,5/2/2007,2-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,8,1.667,4/1/2007,1-Apr,4/9/2007,9-Apr,pre
2007,21,7,202,753,43,310,100,102,7/21/2007,21-Jul,202,8,1.629,4/12/2007,12-Apr,4/20/2007,20-Apr,pre
2007,21,7,202,756,43,295,106,96,7/21/2007,21-Jul,202,8,1.058,4/6/2007,6-Apr,4/14/2007,14-Apr,pre
2007,21,7,202,757,46,287,96,106,7/21/2007,21-Jul,202,8,0.883,4/16/2007,16-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,758,44,272,104,98,7/21/2007,21-Jul,202,8,1.623,4/8/2007,8-Apr,4/16/2007,16-Apr,pre
2007,21,7,202,759,42,271,82,120,7/21/2007,21-Jul,202,8,1.019,4/30/2007,30-Apr,5/8/2007,8-May,pre
2007,21,7,202,760,41,265,88,114,7/21/2007,21-Jul,202,8,1.96,4/24/2007,24-Apr,5/2/2007,2-May,pre
2007,21,7,202,761,44,265,96,106,7/21/2007,21-Jul,202,8,1.042,4/16/2007,16-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,762,41,280,93,109,7/21/2007,21-Jul,202,8,1.585,4/19/2007,19-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,763,40,299,88,114,7/21/2007,21-Jul,202,8,1.328,4/24/2007,24-Apr,5/2/2007,2-May,pre
2007,21,7,202,764,40,282,91,111,7/21/2007,21-Jul,202,8,1.512,4/21/2007,21-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,765,41,280,82,120,7/21/2007,21-Jul,202,8,1.175,4/30/2007,30-Apr,5/8/2007,8-May,pre
2007,21,7,202,766,47,350,111,91,7/21/2007,21-Jul,202,8,0.87,4/1/2007,1-Apr,4/9/2007,9-Apr,pre
2007,21,7,202,767,40,265,96,106,7/21/2007,21-Jul,202,8,1.322,4/16/2007,16-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,768,45,310,97,105,7/21/2007,21-Jul,202,8,1.18,4/15/2007,15-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,769,45,310,108,94,7/21/2007,21-Jul,202,8,1.083,4/4/2007,4-Apr,4/12/2007,12-Apr,pre
2007,21,7,202,770,42,253,101,101,7/21/2007,21-Jul,202,8,1.168,4/11/2007,11-Apr,4/19/2007,19-Apr,pre
2007,21,7,202,771,48,338,108,94,7/21/2007,21-Jul,202,8,0.821,4/4/2007,4-Apr,4/12/2007,12-Apr,pre
2007,21,7,202,772,44,298,99,103,7/21/2007,21-Jul,202,8,1.151,4/13/2007,13-Apr,4/21/2007,21-Apr,pre
2007,21,7,202,773,44,295,94,108,7/21/2007,21-Jul,202,8,1.457,4/18/2007,18-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,774,41,264,94,108,7/21/2007,21-Jul,202,8,1.829,4/18/2007,18-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,775,43,292,101,101,7/21/2007,21-Jul,202,8,1.556,4/11/2007,11-Apr,4/19/2007,19-Apr,pre
2007,21,7,202,745,49,366,118,84,7/21/2007,21-Jul,202,9,0.913,3/25/2007,25-Mar,4/3/2007,3-Apr,pre
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,9,1.384,4/13/2007,13-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,9,1.751,4/14/2007,14-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,9,1.037,4/3/2007,3-Apr,4/12/2007,12-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,9,1.439,4/14/2007,14-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,9,1.989,4/24/2007,24-Apr,5/3/2007,3-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,9,1.355,4/1/2007,1-Apr,4/10/2007,10-Apr,pre
2007,21,7,202,753,43,310,100,102,7/21/2007,21-Jul,202,9,1.615,4/12/2007,12-Apr,4/21/2007,21-Apr,pre
2007,21,7,202,756,43,295,106,96,7/21/2007,21-Jul,202,9,1.263,4/6/2007,6-Apr,4/15/2007,15-Apr,pre
2007,21,7,202,757,46,287,96,106,7/21/2007,21-Jul,202,9,1.047,4/16/2007,16-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,758,44,272,104,98,7/21/2007,21-Jul,202,9,1.189,4/8/2007,8-Apr,4/17/2007,17-Apr,pre
2007,21,7,202,759,42,271,82,120,7/21/2007,21-Jul,202,9,1.045,4/30/2007,30-Apr,5/9/2007,9-May,pre
2007,21,7,202,760,41,265,88,114,7/21/2007,21-Jul,202,9,1.53,4/24/2007,24-Apr,5/3/2007,3-May,pre
2007,21,7,202,761,44,265,96,106,7/21/2007,21-Jul,202,9,1.007,4/16/2007,16-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,762,41,280,93,109,7/21/2007,21-Jul,202,9,1.539,4/19/2007,19-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,763,40,299,88,114,7/21/2007,21-Jul,202,9,1.244,4/24/2007,24-Apr,5/3/2007,3-May,pre
2007,21,7,202,764,40,282,91,111,7/21/2007,21-Jul,202,9,1.249,4/21/2007,21-Apr,4/30/2007,30-Apr,pre
2007,21,7,202,765,41,280,82,120,7/21/2007,21-Jul,202,9,1.08,4/30/2007,30-Apr,5/9/2007,9-May,pre
2007,21,7,202,766,47,350,111,91,7/21/2007,21-Jul,202,9,1.072,4/1/2007,1-Apr,4/10/2007,10-Apr,pre
2007,21,7,202,767,40,265,96,106,7/21/2007,21-Jul,202,9,1.088,4/16/2007,16-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,768,45,310,97,105,7/21/2007,21-Jul,202,9,1.242,4/15/2007,15-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,769,45,310,108,94,7/21/2007,21-Jul,202,9,1.031,4/4/2007,4-Apr,4/13/2007,13-Apr,pre
2007,21,7,202,770,42,253,101,101,7/21/2007,21-Jul,202,9,1.083,4/11/2007,11-Apr,4/20/2007,20-Apr,pre
2007,21,7,202,771,48,338,108,94,7/21/2007,21-Jul,202,9,0.634,4/4/2007,4-Apr,4/13/2007,13-Apr,pre
2007,21,7,202,772,44,298,99,103,7/21/2007,21-Jul,202,9,1.243,4/13/2007,13-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,773,44,295,94,108,7/21/2007,21-Jul,202,9,1.566,4/18/2007,18-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,774,41,264,94,108,7/21/2007,21-Jul,202,9,1.387,4/18/2007,18-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,775,43,292,101,101,7/21/2007,21-Jul,202,9,1.636,4/11/2007,11-Apr,4/20/2007,20-Apr,pre
2007,21,7,202,745,49,366,118,84,7/21/2007,21-Jul,202,10,1.334,3/25/2007,25-Mar,4/4/2007,4-Apr,pre
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,10,1.24,4/13/2007,13-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,10,1.353,4/14/2007,14-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,10,1.471,4/3/2007,3-Apr,4/13/2007,13-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,10,1.33,4/14/2007,14-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,10,1.711,4/24/2007,24-Apr,5/4/2007,4-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,10,1.553,4/1/2007,1-Apr,4/11/2007,11-Apr,pre
2007,21,7,202,753,43,310,100,102,7/21/2007,21-Jul,202,10,1.392,4/12/2007,12-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,756,43,295,106,96,7/21/2007,21-Jul,202,10,0.769,4/6/2007,6-Apr,4/16/2007,16-Apr,pre
2007,21,7,202,757,46,287,96,106,7/21/2007,21-Jul,202,10,1.411,4/16/2007,16-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,758,44,272,104,98,7/21/2007,21-Jul,202,10,0.962,4/8/2007,8-Apr,4/18/2007,18-Apr,pre
2007,21,7,202,759,42,271,82,120,7/21/2007,21-Jul,202,10,1.405,4/30/2007,30-Apr,5/10/2007,10-May,pre
2007,21,7,202,760,41,265,88,114,7/21/2007,21-Jul,202,10,1.052,4/24/2007,24-Apr,5/4/2007,4-May,pre
2007,21,7,202,761,44,265,96,106,7/21/2007,21-Jul,202,10,1.29,4/16/2007,16-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,762,41,280,93,109,7/21/2007,21-Jul,202,10,1.447,4/19/2007,19-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,763,40,299,88,114,7/21/2007,21-Jul,202,10,1.05,4/24/2007,24-Apr,5/4/2007,4-May,pre
2007,21,7,202,764,40,282,91,111,7/21/2007,21-Jul,202,10,1.69,4/21/2007,21-Apr,5/1/2007,1-May,pre
2007,21,7,202,765,41,280,82,120,7/21/2007,21-Jul,202,10,1.218,4/30/2007,30-Apr,5/10/2007,10-May,pre
2007,21,7,202,766,47,350,111,91,7/21/2007,21-Jul,202,10,0.798,4/1/2007,1-Apr,4/11/2007,11-Apr,pre
2007,21,7,202,767,40,265,96,106,7/21/2007,21-Jul,202,10,1.036,4/16/2007,16-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,768,45,310,97,105,7/21/2007,21-Jul,202,10,1.006,4/15/2007,15-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,769,45,310,108,94,7/21/2007,21-Jul,202,10,1.036,4/4/2007,4-Apr,4/14/2007,14-Apr,pre
2007,21,7,202,770,42,253,101,101,7/21/2007,21-Jul,202,10,1.04,4/11/2007,11-Apr,4/21/2007,21-Apr,pre
2007,21,7,202,771,48,338,108,94,7/21/2007,21-Jul,202,10,0.661,4/4/2007,4-Apr,4/14/2007,14-Apr,pre
2007,21,7,202,772,44,298,99,103,7/21/2007,21-Jul,202,10,1.174,4/13/2007,13-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,773,44,295,94,108,7/21/2007,21-Jul,202,10,1.259,4/18/2007,18-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,774,41,264,94,108,7/21/2007,21-Jul,202,10,1.128,4/18/2007,18-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,775,43,292,101,101,7/21/2007,21-Jul,202,10,1.243,4/11/2007,11-Apr,4/21/2007,21-Apr,pre
2007,21,7,202,745,49,366,118,84,7/21/2007,21-Jul,202,11,0.922,3/25/2007,25-Mar,4/5/2007,5-Apr,pre
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,11,1.288,4/13/2007,13-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,11,1.662,4/14/2007,14-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,11,1.211,4/3/2007,3-Apr,4/14/2007,14-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,11,1.037,4/14/2007,14-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,11,1.461,4/24/2007,24-Apr,5/5/2007,5-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,11,1.317,4/1/2007,1-Apr,4/12/2007,12-Apr,pre
2007,21,7,202,753,43,310,100,102,7/21/2007,21-Jul,202,11,1.392,4/12/2007,12-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,756,43,295,106,96,7/21/2007,21-Jul,202,11,0.898,4/6/2007,6-Apr,4/17/2007,17-Apr,pre
2007,21,7,202,757,46,287,96,106,7/21/2007,21-Jul,202,11,1.21,4/16/2007,16-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,758,44,272,104,98,7/21/2007,21-Jul,202,11,0.86,4/8/2007,8-Apr,4/19/2007,19-Apr,pre
2007,21,7,202,759,42,271,82,120,7/21/2007,21-Jul,202,11,1.304,4/30/2007,30-Apr,5/11/2007,11-May,pre
2007,21,7,202,760,41,265,88,114,7/21/2007,21-Jul,202,11,0.99,4/24/2007,24-Apr,5/5/2007,5-May,pre
2007,21,7,202,761,44,265,96,106,7/21/2007,21-Jul,202,11,1.775,4/16/2007,16-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,762,41,280,93,109,7/21/2007,21-Jul,202,11,1.24,4/19/2007,19-Apr,4/30/2007,30-Apr,pre
2007,21,7,202,763,40,299,88,114,7/21/2007,21-Jul,202,11,1.275,4/24/2007,24-Apr,5/5/2007,5-May,pre
2007,21,7,202,764,40,282,91,111,7/21/2007,21-Jul,202,11,1.129,4/21/2007,21-Apr,5/2/2007,2-May,pre
2007,21,7,202,765,41,280,82,120,7/21/2007,21-Jul,202,11,1.215,4/30/2007,30-Apr,5/11/2007,11-May,pre
2007,21,7,202,766,47,350,111,91,7/21/2007,21-Jul,202,11,1.072,4/1/2007,1-Apr,4/12/2007,12-Apr,pre
2007,21,7,202,767,40,265,96,106,7/21/2007,21-Jul,202,11,1.303,4/16/2007,16-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,768,45,310,97,105,7/21/2007,21-Jul,202,11,1.071,4/15/2007,15-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,769,45,310,108,94,7/21/2007,21-Jul,202,11,1.053,4/4/2007,4-Apr,4/15/2007,15-Apr,pre
2007,21,7,202,770,42,253,101,101,7/21/2007,21-Jul,202,11,1.004,4/11/2007,11-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,771,48,338,108,94,7/21/2007,21-Jul,202,11,0.858,4/4/2007,4-Apr,4/15/2007,15-Apr,pre
2007,21,7,202,772,44,298,99,103,7/21/2007,21-Jul,202,11,1.087,4/13/2007,13-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,773,44,295,94,108,7/21/2007,21-Jul,202,11,1.433,4/18/2007,18-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,774,41,264,94,108,7/21/2007,21-Jul,202,11,1.686,4/18/2007,18-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,775,43,292,101,101,7/21/2007,21-Jul,202,11,1.019,4/11/2007,11-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,745,49,366,118,84,7/21/2007,21-Jul,202,12,1.074,3/25/2007,25-Mar,4/6/2007,6-Apr,pre
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,12,0.833,4/13/2007,13-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,12,1.638,4/14/2007,14-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,12,1.086,4/3/2007,3-Apr,4/15/2007,15-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,12,0.811,4/14/2007,14-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,12,1.75,4/24/2007,24-Apr,5/6/2007,6-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,12,1.149,4/1/2007,1-Apr,4/13/2007,13-Apr,pre
2007,21,7,202,753,43,310,100,102,7/21/2007,21-Jul,202,12,0.99,4/12/2007,12-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,756,43,295,106,96,7/21/2007,21-Jul,202,12,1.258,4/6/2007,6-Apr,4/18/2007,18-Apr,pre
2007,21,7,202,757,46,287,96,106,7/21/2007,21-Jul,202,12,1.083,4/16/2007,16-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,758,44,272,104,98,7/21/2007,21-Jul,202,12,0.984,4/8/2007,8-Apr,4/20/2007,20-Apr,pre
2007,21,7,202,759,42,271,82,120,7/21/2007,21-Jul,202,12,1.517,4/30/2007,30-Apr,5/12/2007,12-May,pre
2007,21,7,202,760,41,265,88,114,7/21/2007,21-Jul,202,12,0.994,4/24/2007,24-Apr,5/6/2007,6-May,pre
2007,21,7,202,761,44,265,96,106,7/21/2007,21-Jul,202,12,1.275,4/16/2007,16-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,762,41,280,93,109,7/21/2007,21-Jul,202,12,1.376,4/19/2007,19-Apr,5/1/2007,1-May,pre
2007,21,7,202,763,40,299,88,114,7/21/2007,21-Jul,202,12,1.175,4/24/2007,24-Apr,5/6/2007,6-May,pre
2007,21,7,202,764,40,282,91,111,7/21/2007,21-Jul,202,12,0.946,4/21/2007,21-Apr,5/3/2007,3-May,pre
2007,21,7,202,765,41,280,82,120,7/21/2007,21-Jul,202,12,1.274,4/30/2007,30-Apr,5/12/2007,12-May,pre
2007,21,7,202,766,47,350,111,91,7/21/2007,21-Jul,202,12,0.873,4/1/2007,1-Apr,4/13/2007,13-Apr,pre
2007,21,7,202,767,40,265,96,106,7/21/2007,21-Jul,202,12,1.411,4/16/2007,16-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,768,45,310,97,105,7/21/2007,21-Jul,202,12,0.987,4/15/2007,15-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,769,45,310,108,94,7/21/2007,21-Jul,202,12,1.253,4/4/2007,4-Apr,4/16/2007,16-Apr,pre
2007,21,7,202,770,42,253,101,101,7/21/2007,21-Jul,202,12,0.964,4/11/2007,11-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,771,48,338,108,94,7/21/2007,21-Jul,202,12,0.82,4/4/2007,4-Apr,4/16/2007,16-Apr,pre
2007,21,7,202,772,44,298,99,103,7/21/2007,21-Jul,202,12,0.87,4/13/2007,13-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,773,44,295,94,108,7/21/2007,21-Jul,202,12,1.494,4/18/2007,18-Apr,4/30/2007,30-Apr,pre
2007,21,7,202,774,41,264,94,108,7/21/2007,21-Jul,202,12,1.203,4/18/2007,18-Apr,4/30/2007,30-Apr,pre
2007,21,7,202,775,43,292,101,101,7/21/2007,21-Jul,202,12,1.591,4/11/2007,11-Apr,4/23/2007,23-Apr,pre
2007,21,7,202,745,49,366,118,84,7/21/2007,21-Jul,202,13,1.352,3/25/2007,25-Mar,4/7/2007,7-Apr,pre
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,13,1.04,4/13/2007,13-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,13,1.526,4/14/2007,14-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,13,1.101,4/3/2007,3-Apr,4/16/2007,16-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,13,0.689,4/14/2007,14-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,13,1.817,4/24/2007,24-Apr,5/7/2007,7-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,13,0.944,4/1/2007,1-Apr,4/14/2007,14-Apr,pre
2007,21,7,202,753,43,310,100,102,7/21/2007,21-Jul,202,13,1.28,4/12/2007,12-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,756,43,295,106,96,7/21/2007,21-Jul,202,13,0.722,4/6/2007,6-Apr,4/19/2007,19-Apr,pre
2007,21,7,202,757,46,287,96,106,7/21/2007,21-Jul,202,13,1.111,4/16/2007,16-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,758,44,272,104,98,7/21/2007,21-Jul,202,13,0.896,4/8/2007,8-Apr,4/21/2007,21-Apr,pre
2007,21,7,202,759,42,271,82,120,7/21/2007,21-Jul,202,13,1.66,4/30/2007,30-Apr,5/13/2007,13-May,pre
2007,21,7,202,760,41,265,88,114,7/21/2007,21-Jul,202,13,0.802,4/24/2007,24-Apr,5/7/2007,7-May,pre
2007,21,7,202,761,44,265,96,106,7/21/2007,21-Jul,202,13,0.995,4/16/2007,16-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,762,41,280,93,109,7/21/2007,21-Jul,202,13,1.365,4/19/2007,19-Apr,5/2/2007,2-May,pre
2007,21,7,202,763,40,299,88,114,7/21/2007,21-Jul,202,13,1.227,4/24/2007,24-Apr,5/7/2007,7-May,pre
2007,21,7,202,764,40,282,91,111,7/21/2007,21-Jul,202,13,0.868,4/21/2007,21-Apr,5/4/2007,4-May,pre
2007,21,7,202,765,41,280,82,120,7/21/2007,21-Jul,202,13,1.104,4/30/2007,30-Apr,5/13/2007,13-May,pre
2007,21,7,202,766,47,350,111,91,7/21/2007,21-Jul,202,13,0.878,4/1/2007,1-Apr,4/14/2007,14-Apr,pre
2007,21,7,202,767,40,265,96,106,7/21/2007,21-Jul,202,13,1.283,4/16/2007,16-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,768,45,310,97,105,7/21/2007,21-Jul,202,13,0.677,4/15/2007,15-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,769,45,310,108,94,7/21/2007,21-Jul,202,13,0.892,4/4/2007,4-Apr,4/17/2007,17-Apr,pre
2007,21,7,202,770,42,253,101,101,7/21/2007,21-Jul,202,13,0.886,4/11/2007,11-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,771,48,338,108,94,7/21/2007,21-Jul,202,13,0.718,4/4/2007,4-Apr,4/17/2007,17-Apr,pre
2007,21,7,202,772,44,298,99,103,7/21/2007,21-Jul,202,13,0.938,4/13/2007,13-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,773,44,295,94,108,7/21/2007,21-Jul,202,13,1.646,4/18/2007,18-Apr,5/1/2007,1-May,pre
2007,21,7,202,774,41,264,94,108,7/21/2007,21-Jul,202,13,1.238,4/18/2007,18-Apr,5/1/2007,1-May,pre
2007,21,7,202,775,43,292,101,101,7/21/2007,21-Jul,202,13,1.556,4/11/2007,11-Apr,4/24/2007,24-Apr,pre
2007,21,7,202,745,49,366,118,84,7/21/2007,21-Jul,202,14,0.957,3/25/2007,25-Mar,4/8/2007,8-Apr,pre
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,14,1.141,4/13/2007,13-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,14,1.712,4/14/2007,14-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,14,1.147,4/3/2007,3-Apr,4/17/2007,17-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,14,0.957,4/14/2007,14-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,14,1.513,4/24/2007,24-Apr,5/8/2007,8-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,14,1.538,4/1/2007,1-Apr,4/15/2007,15-Apr,pre
2007,21,7,202,753,43,310,100,102,7/21/2007,21-Jul,202,14,1.27,4/12/2007,12-Apr,4/26/2007,26-Apr,pre
2007,21,7,202,756,43,295,106,96,7/21/2007,21-Jul,202,14,1.081,4/6/2007,6-Apr,4/20/2007,20-Apr,pre
2007,21,7,202,757,46,287,96,106,7/21/2007,21-Jul,202,14,0.974,4/16/2007,16-Apr,4/30/2007,30-Apr,pre
2007,21,7,202,758,44,272,104,98,7/21/2007,21-Jul,202,14,0.917,4/8/2007,8-Apr,4/22/2007,22-Apr,pre
2007,21,7,202,759,42,271,82,120,7/21/2007,21-Jul,202,14,1.753,4/30/2007,30-Apr,5/14/2007,14-May,pre
2007,21,7,202,760,41,265,88,114,7/21/2007,21-Jul,202,14,1.095,4/24/2007,24-Apr,5/8/2007,8-May,pre
2007,21,7,202,761,44,265,96,106,7/21/2007,21-Jul,202,14,0.885,4/16/2007,16-Apr,4/30/2007,30-Apr,pre
2007,21,7,202,762,41,280,93,109,7/21/2007,21-Jul,202,14,1.311,4/19/2007,19-Apr,5/3/2007,3-May,pre
2007,21,7,202,763,40,299,88,114,7/21/2007,21-Jul,202,14,1.095,4/24/2007,24-Apr,5/8/2007,8-May,pre
2007,21,7,202,764,40,282,91,111,7/21/2007,21-Jul,202,14,0.86,4/21/2007,21-Apr,5/5/2007,5-May,pre
2007,21,7,202,765,41,280,82,120,7/21/2007,21-Jul,202,14,1.383,4/30/2007,30-Apr,5/14/2007,14-May,pre
2007,21,7,202,766,47,350,111,91,7/21/2007,21-Jul,202,14,0.862,4/1/2007,1-Apr,4/15/2007,15-Apr,pre
2007,21,7,202,767,40,265,96,106,7/21/2007,21-Jul,202,14,1.578,4/16/2007,16-Apr,4/30/2007,30-Apr,pre
2007,21,7,202,768,45,310,97,105,7/21/2007,21-Jul,202,14,0.845,4/15/2007,15-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,769,45,310,108,94,7/21/2007,21-Jul,202,14,1.132,4/4/2007,4-Apr,4/18/2007,18-Apr,pre
2007,21,7,202,770,42,253,101,101,7/21/2007,21-Jul,202,14,0.964,4/11/2007,11-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,771,48,338,108,94,7/21/2007,21-Jul,202,14,0.978,4/4/2007,4-Apr,4/18/2007,18-Apr,pre
2007,21,7,202,772,44,298,99,103,7/21/2007,21-Jul,202,14,0.969,4/13/2007,13-Apr,4/27/2007,27-Apr,pre
2007,21,7,202,773,44,295,94,108,7/21/2007,21-Jul,202,14,1.156,4/18/2007,18-Apr,5/2/2007,2-May,pre
2007,21,7,202,774,41,264,94,108,7/21/2007,21-Jul,202,14,1.249,4/18/2007,18-Apr,5/2/2007,2-May,pre
2007,21,7,202,775,43,292,101,101,7/21/2007,21-Jul,202,14,1.65,4/11/2007,11-Apr,4/25/2007,25-Apr,pre
2007,21,7,202,745,49,366,118,84,7/21/2007,21-Jul,202,15,1.286,3/25/2007,25-Mar,4/9/2007,9-Apr,pre
2007,21,7,202,746,46,360,99,103,7/21/2007,21-Jul,202,15,0.954,4/13/2007,13-Apr,4/28/2007,28-Apr,pre
2007,21,7,202,747,48,360,98,104,7/21/2007,21-Jul,202,15,2.233,4/14/2007,14-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,748,44,337,109,93,7/21/2007,21-Jul,202,15,0.73,4/3/2007,3-Apr,4/18/2007,18-Apr,pre
2007,21,7,202,750,47,333,98,104,7/21/2007,21-Jul,202,15,0.782,4/14/2007,14-Apr,4/29/2007,29-Apr,pre
2007,21,7,202,751,40,256,88,114,7/21/2007,21-Jul,202,15,2.583,4/24/2007,24-Apr,5/9/2007,9-May,pre
2007,21,7,202,752,48,315,111,91,7/21/2007,21-Jul,202,15,1.69,4/1/2007,1-Apr,4/16/2007,16-Apr,pre
