Year,ID,sl,radius,Increment,IW,Final.Age,bcSL,bc_gr,hdate,hatch_DATE,hatch_DATE_noYear,age_DATE,age_DATE_noYear,HW
2007,748,44,337,9,1.037,109,5.222600635,0.126499488,93,4/3/2007,3-Apr,4/12/2007,12-Apr,pre
2007,750,47,333,9,1.439,98,5.375286877,0.190995674,104,4/14/2007,14-Apr,4/23/2007,23-Apr,pre
2007,751,40,256,9,1.989,88,5.903023926,0.289852786,114,4/24/2007,24-Apr,5/3/2007,3-May,pre
2007,752,48,315,9,1.355,111,6.279423716,0.194819576,91,4/1/2007,1-Apr,4/10/2007,10-Apr,pre
2007,753,43,310,9,1.615,100,5.523313336,0.209285157,102,4/12/2007,12-Apr,4/21/2007,21-Apr,pre
2007,756,43,295,9,1.263,106,5.991271858,0.1722332,96,4/6/2007,6-Apr,4/15/2007,15-Apr,pre
2007,757,46,287,9,1.047,96,5.10659148,0.158146213,106,4/16/2007,16-Apr,4/25/2007,25-Apr,pre
2007,758,44,272,9,1.189,104,5.688321092,0.180792928,98,4/8/2007,8-Apr,4/17/2007,17-Apr,pre
2007,759,42,271,9,1.045,82,5.506398036,0.151546083,120,4/30/2007,30-Apr,5/9/2007,9-May,pre
2007,760,41,265,9,1.53,88,5.889547939,0.221106755,114,4/24/2007,24-Apr,5/3/2007,3-May,pre
2007,761,44,265,9,1.007,96,5.3836732,0.15729442,106,4/16/2007,16-Apr,4/25/2007,25-Apr,pre
2007,762,41,280,9,1.539,93,5.914919732,0.210128727,109,4/19/2007,19-Apr,4/28/2007,28-Apr,pre
2007,763,40,299,9,1.244,88,5.33217136,0.154469966,114,4/24/2007,24-Apr,5/3/2007,3-May,pre
2007,764,40,282,9,1.249,91,5.503091417,0.164723797,111,4/21/2007,21-Apr,4/30/2007,30-Apr,pre
2007,765,41,280,9,1.08,82,5.478277971,0.147458756,120,4/30/2007,30-Apr,5/9/2007,9-May,pre
2007,766,47,350,9,1.072,111,4.961133738,0.135205647,91,4/1/2007,1-Apr,4/10/2007,10-Apr,pre
2007,767,40,265,9,1.088,96,5.257076083,0.15299306,106,4/16/2007,16-Apr,4/25/2007,25-Apr,pre
2007,768,45,310,9,1.242,97,5.521326905,0.169182054,105,4/15/2007,15-Apr,4/24/2007,24-Apr,pre
2007,769,45,310,9,1.031,108,5.279813393,0.140440175,94,4/4/2007,4-Apr,4/13/2007,13-Apr,pre
2007,770,42,253,9,1.083,101,5.593969301,0.168609867,101,4/11/2007,11-Apr,4/20/2007,20-Apr,pre
2007,771,48,338,9,0.634,108,5.161102348,0.084796394,94,4/4/2007,4-Apr,4/13/2007,13-Apr,pre
2007,772,44,298,9,1.243,99,5.26596525,0.172041154,103,4/13/2007,13-Apr,4/22/2007,22-Apr,pre
2007,773,44,295,9,1.566,94,6.099223556,0.219014959,108,4/18/2007,18-Apr,4/27/2007,27-Apr,pre
2007,774,41,264,9,1.387,94,6.049794653,0.201225114,108,4/18/2007,18-Apr,4/27/2007,27-Apr,pre
2007,775,43,292,9,1.636,101,5.591239137,0.225457754,101,4/11/2007,11-Apr,4/20/2007,20-Apr,pre
2007,745,49,366,10,1.334,118,5.521490536,0.168183202,84,3/25/2007,25-Mar,4/4/2007,4-Apr,pre
2007,746,46,360,10,1.24,99,5.192915724,0.148422042,103,4/13/2007,13-Apr,4/23/2007,23-Apr,pre
2007,747,48,360,10,1.353,98,6.038453068,0.169641656,104,4/14/2007,14-Apr,4/24/2007,24-Apr,pre
2007,748,44,337,10,1.471,109,5.402042049,0.179441414,93,4/3/2007,3-Apr,4/13/2007,13-Apr,pre
2007,750,47,333,10,1.33,98,5.551815192,0.176528315,104,4/14/2007,14-Apr,4/24/2007,24-Apr,pre
2007,751,40,256,10,1.711,88,6.152364357,0.249340431,114,4/24/2007,24-Apr,5/4/2007,4-May,pre
2007,752,48,315,10,1.553,111,6.502711392,0.223287677,91,4/1/2007,1-Apr,4/11/2007,11-Apr,pre
2007,753,43,310,10,1.392,100,5.703700296,0.180386959,102,4/12/2007,12-Apr,4/22/2007,22-Apr,pre
2007,756,43,295,10,0.769,106,6.096139103,0.104867245,96,4/6/2007,6-Apr,4/16/2007,16-Apr,pre
2007,757,46,287,10,1.411,96,5.319718803,0.213127323,106,4/16/2007,16-Apr,4/26/2007,26-Apr,pre
2007,758,44,272,10,0.962,104,5.834597625,0.146276532,98,4/8/2007,8-Apr,4/18/2007,18-Apr,pre
2007,759,42,271,10,1.405,82,5.710151382,0.203753346,120,4/30/2007,30-Apr,5/10/2007,10-May,pre
2007,760,41,265,10,1.052,88,6.041576898,0.152028958,114,4/24/2007,24-Apr,5/4/2007,4-May,pre
2007,761,44,265,10,1.29,96,5.585172506,0.201499307,106,4/16/2007,16-Apr,4/26/2007,26-Apr,pre
2007,762,41,280,10,1.447,93,6.112487158,0.197567426,109,4/19/2007,19-Apr,4/29/2007,29-Apr,pre
2007,763,40,299,10,1.05,88,5.462551959,0.130380599,114,4/24/2007,24-Apr,5/4/2007,4-May,pre
2007,764,40,282,10,1.69,91,5.725976298,0.222884881,111,4/21/2007,21-Apr,5/1/2007,1-May,pre
2007,765,41,280,10,1.218,82,5.644578679,0.166300708,120,4/30/2007,30-Apr,5/10/2007,10-May,pre
2007,766,47,350,10,0.798,111,5.061781226,0.100647487,91,4/1/2007,1-Apr,4/11/2007,11-Apr,pre
2007,767,40,265,10,1.036,96,5.402756974,0.145680891,106,4/16/2007,16-Apr,4/26/2007,26-Apr,pre
2007,768,45,310,10,1.006,97,5.658361644,0.137034739,105,4/15/2007,15-Apr,4/25/2007,25-Apr,pre
2007,769,45,310,10,1.036,108,5.420934656,0.141121262,94,4/4/2007,4-Apr,4/14/2007,14-Apr,pre
2007,770,42,253,10,1.04,101,5.755884593,0.161915292,101,4/11/2007,11-Apr,4/21/2007,21-Apr,pre
2007,771,48,338,10,0.661,108,5.249509945,0.088407597,94,4/4/2007,4-Apr,4/14/2007,14-Apr,pre
2007,772,44,298,10,1.174,99,5.428456251,0.162491002,103,4/13/2007,13-Apr,4/23/2007,23-Apr,pre
2007,773,44,295,10,1.259,94,6.275302633,0.176079076,108,4/18/2007,18-Apr,4/28/2007,28-Apr,pre
2007,774,41,264,10,1.128,94,6.213444205,0.163649552,108,4/18/2007,18-Apr,4/28/2007,28-Apr,pre
2007,775,43,292,10,1.243,101,5.762537418,0.171298281,101,4/11/2007,11-Apr,4/21/2007,21-Apr,pre
2007,745,49,366,11,0.922,118,5.6377311,0.116240564,84,3/25/2007,25-Mar,4/5/2007,5-Apr,pre
2007,746,46,360,11,1.288,99,5.347083134,0.154167411,103,4/13/2007,13-Apr,4/24/2007,24-Apr,pre
2007,747,48,360,11,1.662,98,6.246837719,0.208384651,104,4/14/2007,14-Apr,4/25/2007,25-Apr,pre
2007,748,44,337,11,1.211,109,5.549767102,0.147725053,93,4/3/2007,3-Apr,4/14/2007,14-Apr,pre
2007,750,47,333,11,1.037,98,5.689454187,0.137638995,104,4/14/2007,14-Apr,4/25/2007,25-Apr,pre
2007,751,40,256,11,1.461,88,6.365272814,0.212908457,114,4/24/2007,24-Apr,5/5/2007,5-May,pre
2007,752,48,315,11,1.317,111,6.692067394,0.189356001,91,4/1/2007,1-Apr,4/12/2007,12-Apr,pre
2007,753,43,310,11,1.392,100,5.884087255,0.180386959,102,4/12/2007,12-Apr,4/23/2007,23-Apr,pre
2007,756,43,295,11,0.898,106,6.218597863,0.12245876,96,4/6/2007,6-Apr,4/17/2007,17-Apr,pre
2007,757,46,287,11,1.21,96,5.502485678,0.182766875,106,4/16/2007,16-Apr,4/27/2007,27-Apr,pre
2007,758,44,272,11,0.86,104,5.965364587,0.130766962,98,4/8/2007,8-Apr,4/19/2007,19-Apr,pre
2007,759,42,271,11,1.304,82,5.89925769,0.189106308,120,4/30/2007,30-Apr,5/11/2007,11-May,pre
2007,760,41,265,11,0.99,88,6.184645974,0.143069077,114,4/24/2007,24-Apr,5/5/2007,5-May,pre
2007,761,44,265,11,1.775,96,5.862429304,0.277256798,106,4/16/2007,16-Apr,4/27/2007,27-Apr,pre
2007,762,41,280,11,1.24,93,6.281791656,0.169304498,109,4/19/2007,19-Apr,4/30/2007,30-Apr,pre
2007,763,40,299,11,1.275,88,5.620871257,0.158319298,114,4/24/2007,24-Apr,5/5/2007,5-May,pre
2007,764,40,282,11,1.129,91,5.87487395,0.148897651,111,4/21/2007,21-Apr,5/2/2007,2-May,pre
2007,765,41,280,11,1.215,82,5.81046978,0.1658911,120,4/30/2007,30-Apr,5/11/2007,11-May,pre
2007,766,47,350,11,1.072,111,5.196986873,0.135205647,91,4/1/2007,1-Apr,4/12/2007,12-Apr,pre
2007,767,40,265,11,1.303,96,5.585983037,0.183226063,106,4/16/2007,16-Apr,4/27/2007,27-Apr,pre
2007,768,45,310,11,1.071,97,5.804250516,0.145888872,105,4/15/2007,15-Apr,4/26/2007,26-Apr,pre
2007,769,45,310,11,1.053,108,5.564371614,0.143436959,94,4/4/2007,4-Apr,4/15/2007,15-Apr,pre
2007,770,42,253,11,1.004,101,5.912195125,0.156310532,101,4/11/2007,11-Apr,4/22/2007,22-Apr,pre
2007,771,48,338,11,0.858,108,5.364265948,0.114756004,94,4/4/2007,4-Apr,4/15/2007,15-Apr,pre
2007,772,44,298,11,1.087,99,5.578905756,0.150449505,103,4/13/2007,13-Apr,4/24/2007,24-Apr,pre
2007,773,44,295,11,1.433,94,6.475716705,0.200414072,108,4/18/2007,18-Apr,4/29/2007,29-Apr,pre
2007,774,41,264,11,1.686,94,6.458048056,0.244603851,108,4/18/2007,18-Apr,4/29/2007,29-Apr,pre
2007,775,43,292,11,1.019,101,5.902966178,0.14042876,101,4/11/2007,11-Apr,4/22/2007,22-Apr,pre
2007,745,49,366,12,1.074,118,5.773134967,0.135403867,84,3/25/2007,25-Mar,4/6/2007,6-Apr,pre
2007,746,46,360,12,0.833,99,5.446789232,0.099706097,103,4/13/2007,13-Apr,4/25/2007,25-Apr,pre
2007,747,48,360,12,1.638,98,6.452213204,0.205375486,104,4/14/2007,14-Apr,4/26/2007,26-Apr,pre
2007,748,44,337,12,1.086,109,5.682243904,0.132476802,93,4/3/2007,3-Apr,4/15/2007,15-Apr,pre
2007,750,47,333,12,0.811,98,5.797096641,0.107642454,104,4/14/2007,14-Apr,4/26/2007,26-Apr,pre
2007,751,40,256,12,1.75,88,6.620296633,0.255023819,114,4/24/2007,24-Apr,5/6/2007,6-May,pre
2007,752,48,315,12,1.149,111,6.857268643,0.165201249,91,4/1/2007,1-Apr,4/13/2007,13-Apr,pre
2007,753,43,310,12,0.99,100,6.012379704,0.128292449,102,4/12/2007,12-Apr,4/24/2007,24-Apr,pre
2007,756,43,295,12,1.258,106,6.390149221,0.171551358,96,4/6/2007,6-Apr,4/18/2007,18-Apr,pre
2007,757,46,287,12,1.083,96,5.666069583,0.163583905,106,4/16/2007,16-Apr,4/28/2007,28-Apr,pre
2007,758,44,272,12,0.984,104,6.114986321,0.149621734,98,4/8/2007,8-Apr,4/20/2007,20-Apr,pre
2007,759,42,271,12,1.517,82,6.119253296,0.219995606,120,4/30/2007,30-Apr,5/12/2007,12-May,pre
2007,760,41,265,12,0.994,88,6.328293108,0.143647134,114,4/24/2007,24-Apr,5/6/2007,6-May,pre
2007,761,44,265,12,1.275,96,6.061585596,0.199156291,106,4/16/2007,16-Apr,4/28/2007,28-Apr,pre
2007,762,41,280,12,1.376,93,6.469665033,0.187873378,109,4/19/2007,19-Apr,5/1/2007,1-May,pre
2007,763,40,299,12,1.175,88,5.766773355,0.145902098,114,4/24/2007,24-Apr,5/6/2007,6-May,pre
2007,764,40,282,12,0.946,91,5.999636729,0.12476278,111,4/21/2007,21-Apr,5/3/2007,3-May,pre
2007,765,41,280,12,1.274,82,5.984416498,0.173946718,120,4/30/2007,30-Apr,5/12/2007,12-May,pre
2007,766,47,350,12,0.873,111,5.30709371,0.110106838,91,4/1/2007,1-Apr,4/13/2007,13-Apr,pre
2007,767,40,265,12,1.411,96,5.784395911,0.198412874,106,4/16/2007,16-Apr,4/28/2007,28-Apr,pre
2007,768,45,310,12,0.987,97,5.938697124,0.134446608,105,4/15/2007,15-Apr,4/27/2007,27-Apr,pre
2007,769,45,310,12,1.253,108,5.73505206,0.170680445,94,4/4/2007,4-Apr,4/16/2007,16-Apr,pre
2007,770,42,253,12,0.964,101,6.062278146,0.150083021,101,4/11/2007,11-Apr,4/23/2007,23-Apr,pre
2007,771,48,338,12,0.82,108,5.473939518,0.10967357,94,4/4/2007,4-Apr,4/16/2007,16-Apr,pre
2007,772,44,298,12,0.87,99,5.699320724,0.120414967,103,4/13/2007,13-Apr,4/25/2007,25-Apr,pre
2007,773,44,295,12,1.494,94,6.68466201,0.208945306,108,4/18/2007,18-Apr,4/30/2007,30-Apr,pre
2007,774,41,264,12,1.203,94,6.632578562,0.174530506,108,4/18/2007,18-Apr,4/30/2007,30-Apr,pre
2007,775,43,292,12,1.591,101,6.122222466,0.219256288,101,4/11/2007,11-Apr,4/23/2007,23-Apr,pre
2007,745,49,366,13,1.352,118,5.943587507,0.17045254,84,3/25/2007,25-Mar,4/7/2007,7-Apr,pre
2007,746,46,360,13,1.04,99,5.571272234,0.124483003,103,4/13/2007,13-Apr,4/26/2007,26-Apr,pre
2007,747,48,360,13,1.526,98,6.643545922,0.191332718,104,4/14/2007,14-Apr,4/27/2007,27-Apr,pre
2007,748,44,337,13,1.101,109,5.816550496,0.134306592,93,4/3/2007,3-Apr,4/16/2007,16-Apr,pre
2007,750,47,333,13,0.689,98,5.888546272,0.091449631,104,4/14/2007,14-Apr,4/27/2007,27-Apr,pre
2007,751,40,256,13,1.817,88,6.885084221,0.264787588,114,4/24/2007,24-Apr,5/7/2007,7-May,pre
2007,752,48,315,13,0.944,111,6.992995344,0.135726701,91,4/1/2007,1-Apr,4/14/2007,14-Apr,pre
2007,753,43,310,13,1.28,100,6.17825277,0.165873066,102,4/12/2007,12-Apr,4/25/2007,25-Apr,pre
2007,756,43,295,13,0.722,106,6.488607155,0.098457934,96,4/6/2007,6-Apr,4/19/2007,19-Apr,pre
2007,757,46,287,13,1.111,96,5.833882804,0.167813221,106,4/16/2007,16-Apr,4/29/2007,29-Apr,pre
2007,758,44,272,13,0.896,104,6.251227249,0.136240928,98,4/8/2007,8-Apr,4/21/2007,21-Apr,pre
2007,759,42,271,13,1.66,82,6.359986786,0.240733491,120,4/30/2007,30-Apr,5/13/2007,13-May,pre
2007,760,41,265,13,0.802,88,6.444193511,0.115900404,114,4/24/2007,24-Apr,5/7/2007,7-May,pre
2007,761,44,265,13,0.995,96,6.217005603,0.155420008,106,4/16/2007,16-Apr,4/29/2007,29-Apr,pre
2007,762,41,280,13,1.365,93,6.656036517,0.186371483,109,4/19/2007,19-Apr,5/2/2007,2-May,pre
2007,763,40,299,13,1.227,88,5.919132398,0.152359042,114,4/24/2007,24-Apr,5/7/2007,7-May,pre
2007,764,40,282,13,0.868,91,6.114112514,0.114475785,111,4/21/2007,21-Apr,5/4/2007,4-May,pre
2007,765,41,280,13,1.104,82,6.135152115,0.150735617,120,4/30/2007,30-Apr,5/13/2007,13-May,pre
2007,766,47,350,13,0.878,111,5.417831171,0.110737461,91,4/1/2007,1-Apr,4/14/2007,14-Apr,pre
2007,767,40,265,13,1.283,96,5.964809602,0.180413691,106,4/16/2007,16-Apr,4/29/2007,29-Apr,pre
2007,768,45,310,13,0.677,97,6.030916327,0.092219203,105,4/15/2007,15-Apr,4/28/2007,28-Apr,pre
2007,769,45,310,13,0.892,108,5.856558011,0.121505952,94,4/4/2007,4-Apr,4/17/2007,17-Apr,pre
2007,770,42,253,13,0.886,101,6.20021752,0.137939374,101,4/11/2007,11-Apr,4/24/2007,24-Apr,pre
2007,771,48,338,13,0.718,108,5.569970766,0.096031248,94,4/4/2007,4-Apr,4/17/2007,17-Apr,pre
2007,772,44,298,13,0.938,99,5.829147435,0.129826712,103,4/13/2007,13-Apr,4/26/2007,26-Apr,pre
2007,773,44,295,13,1.646,94,6.914865473,0.230203463,108,4/18/2007,18-Apr,5/1/2007,1-May,pre
2007,774,41,264,13,1.238,94,6.812186847,0.179608285,108,4/18/2007,18-Apr,5/1/2007,1-May,pre
2007,775,43,292,13,1.556,101,6.336655391,0.214432925,101,4/11/2007,11-Apr,4/24/2007,24-Apr,pre
2007,745,49,366,14,0.957,118,6.064240673,0.120653166,84,3/25/2007,25-Mar,4/8/2007,8-Apr,pre
2007,746,46,360,14,1.141,99,5.707844452,0.136572217,103,4/13/2007,13-Apr,4/27/2007,27-Apr,pre
2007,747,48,360,14,1.712,98,6.858199666,0.214653744,104,4/14/2007,14-Apr,4/28/2007,28-Apr,pre
2007,748,44,337,14,1.147,109,5.956468444,0.139917948,93,4/3/2007,3-Apr,4/17/2007,17-Apr,pre
2007,750,47,333,14,0.957,98,6.015567022,0.12702075,104,4/14/2007,14-Apr,4/28/2007,28-Apr,pre
2007,751,40,256,14,1.513,88,7.105570529,0.220486308,114,4/24/2007,24-Apr,5/8/2007,8-May,pre
2007,752,48,315,14,1.538,111,7.214126346,0.221131002,91,4/1/2007,1-Apr,4/15/2007,15-Apr,pre
2007,753,43,310,14,1.27,100,6.342829953,0.164577183,102,4/12/2007,12-Apr,4/26/2007,26-Apr,pre
2007,756,43,295,14,1.081,106,6.636021318,0.147414164,96,4/6/2007,6-Apr,4/20/2007,20-Apr,pre
2007,757,46,287,14,0.974,96,5.981002586,0.147119782,106,4/16/2007,16-Apr,4/30/2007,30-Apr,pre
2007,758,44,272,14,0.917,104,6.390661324,0.139434075,98,4/8/2007,8-Apr,4/22/2007,22-Apr,pre
2007,759,42,271,14,1.753,82,6.614207153,0.254220367,120,4/30/2007,30-Apr,5/14/2007,14-May,pre
2007,760,41,265,14,1.095,88,6.602436581,0.15824307,114,4/24/2007,24-Apr,5/8/2007,8-May,pre
2007,761,44,265,14,0.885,96,6.3552435,0.138237896,106,4/16/2007,16-Apr,4/30/2007,30-Apr,pre
2007,762,41,280,14,1.311,93,6.835035062,0.178998545,109,4/19/2007,19-Apr,5/3/2007,3-May,pre
2007,763,40,299,14,1.095,88,6.055100736,0.135968338,114,4/24/2007,24-Apr,5/8/2007,8-May,pre
2007,764,40,282,14,0.86,91,6.227533223,0.113420709,111,4/21/2007,21-Apr,5/5/2007,5-May,pre
2007,765,41,280,14,1.383,82,6.323981244,0.188829129,120,4/30/2007,30-Apr,5/14/2007,14-May,pre
2007,766,47,350,14,0.862,111,5.526550637,0.108719466,91,4/1/2007,1-Apr,4/15/2007,15-Apr,pre
2007,767,40,265,14,1.578,96,6.186705786,0.221896184,106,4/16/2007,16-Apr,4/30/2007,30-Apr,pre
2007,768,45,310,14,0.845,97,6.14602006,0.115103732,105,4/15/2007,15-Apr,4/29/2007,29-Apr,pre
2007,769,45,310,14,1.132,108,6.010756147,0.154198136,94,4/4/2007,4-Apr,4/18/2007,18-Apr,pre
2007,770,42,253,14,0.964,101,6.350300541,0.150083021,101,4/11/2007,11-Apr,4/25/2007,25-Apr,pre
2007,771,48,338,14,0.978,108,5.700776561,0.130805794,94,4/4/2007,4-Apr,4/18/2007,18-Apr,pre
2007,772,44,298,14,0.969,99,5.963264795,0.13411736,103,4/13/2007,13-Apr,4/27/2007,27-Apr,pre
2007,773,44,295,14,1.156,94,7.076539351,0.161673878,108,4/18/2007,18-Apr,5/2/2007,2-May,pre
2007,774,41,264,14,1.249,94,6.993391005,0.181204158,108,4/18/2007,18-Apr,5/2/2007,2-May,pre
2007,775,43,292,14,1.65,101,6.56404249,0.227387099,101,4/11/2007,11-Apr,4/25/2007,25-Apr,pre
2007,745,49,366,15,1.286,118,6.226372305,0.162131632,84,3/25/2007,25-Mar,4/9/2007,9-Apr,pre
2007,746,46,360,15,0.954,99,5.822033667,0.114189216,103,4/13/2007,13-Apr,4/28/2007,28-Apr,pre
2007,747,48,360,15,2.233,98,7.138177358,0.279977692,104,4/14/2007,14-Apr,4/29/2007,29-Apr,pre
2007,748,44,337,15,0.73,109,6.045518228,0.089049784,93,4/3/2007,3-Apr,4/18/2007,18-Apr,pre
2007,750,47,333,15,0.782,98,6.119360362,0.10379334,104,4/14/2007,14-Apr,4/29/2007,29-Apr,pre
2007,751,40,256,15,2.583,88,7.481985686,0.376415157,114,4/24/2007,24-Apr,5/9/2007,9-May,pre
2007,752,48,315,15,1.69,111,7.457111648,0.242985302,91,4/1/2007,1-Apr,4/16/2007,16-Apr,pre
2007,753,43,310,15,1.176,100,6.495225832,0.152395879,102,4/12/2007,12-Apr,4/27/2007,27-Apr,pre
2007,756,43,295,15,1.093,106,6.785071902,0.149050584,96,4/6/2007,6-Apr,4/21/2007,21-Apr,pre
2007,757,46,287,15,1.163,96,6.156670252,0.175667666,106,4/16/2007,16-Apr,5/1/2007,1-May,pre
2007,758,44,272,15,0.741,104,6.503333788,0.112672464,98,4/8/2007,8-Apr,4/23/2007,23-Apr,pre
2007,759,42,271,15,1.453,82,6.824921468,0.210714314,120,4/30/2007,30-Apr,5/15/2007,15-May,pre
2007,760,41,265,15,1.1,88,6.761402222,0.158965641,114,4/24/2007,24-Apr,5/9/2007,9-May,pre
2007,761,44,265,15,0.991,96,6.510038704,0.154795204,106,4/16/2007,16-Apr,5/1/2007,1-May,pre
2007,762,41,280,15,1.341,93,7.018129684,0.183094622,109,4/19/2007,19-Apr,5/4/2007,4-May,pre
2007,763,40,299,15,1.054,88,6.185978023,0.130877287,114,4/24/2007,24-Apr,5/9/2007,9-May,pre
2007,764,40,282,15,0.862,91,6.341217701,0.113684478,111,4/21/2007,21-Apr,5/6/2007,6-May,pre
2007,765,41,280,15,1.046,82,6.46679778,0.142816536,120,4/30/2007,30-Apr,5/15/2007,15-May,pre
2007,766,47,350,15,0.715,111,5.616729777,0.09017914,91,4/1/2007,1-Apr,4/16/2007,16-Apr,pre
2007,767,40,265,15,1.172,96,6.35151081,0.164805024,106,4/16/2007,16-Apr,5/1/2007,1-May,pre
2007,768,45,310,15,0.976,97,6.278968276,0.132948216,105,4/15/2007,15-Apr,4/30/2007,30-Apr,pre
2007,769,45,310,15,1.294,108,6.187021507,0.17626536,94,4/4/2007,4-Apr,4/19/2007,19-Apr,pre
2007,770,42,253,15,0.905,101,6.491197983,0.140897442,101,4/11/2007,11-Apr,4/26/2007,26-Apr,pre
2007,771,48,338,15,0.802,108,5.808042662,0.107266101,94,4/4/2007,4-Apr,4/19/2007,19-Apr,pre
2007,772,44,298,15,0.882,99,6.085340659,0.122075863,103,4/13/2007,13-Apr,4/28/2007,28-Apr,pre
2007,773,44,295,15,1.667,94,7.309679796,0.233140445,108,4/18/2007,18-Apr,5/3/2007,3-May,pre
2007,774,41,264,15,1.251,94,7.174885322,0.181494317,108,4/18/2007,18-Apr,5/3/2007,3-May,pre
2007,775,43,292,15,1.461,101,6.76538343,0.20134094,101,4/11/2007,11-Apr,4/26/2007,26-Apr,pre
2007,745,49,366,16,0.926,118,6.343117166,0.116744861,84,3/25/2007,25-Mar,4/10/2007,10-Apr,pre
2007,746,46,360,16,1.194,99,5.96494973,0.142916063,103,4/13/2007,13-Apr,4/29/2007,29-Apr,pre
2007,747,48,360,16,1.911,98,7.377782092,0.239604734,104,4/14/2007,14-Apr,4/30/2007,30-Apr,pre
2007,748,44,337,16,0.879,109,6.152743927,0.107225699,93,4/3/2007,3-Apr,4/19/2007,19-Apr,pre
2007,750,47,333,16,0.713,98,6.213995467,0.094635104,104,4/14/2007,14-Apr,4/30/2007,30-Apr,pre
2007,751,40,256,16,2.974,88,7.915380451,0.433394765,114,4/24/2007,24-Apr,5/10/2007,10-May,pre
2007,752,48,315,16,1.332,111,7.648624323,0.191512676,91,4/1/2007,1-Apr,4/17/2007,17-Apr,pre
2007,753,43,310,16,1.043,100,6.630386463,0.135160631,102,4/12/2007,12-Apr,4/28/2007,28-Apr,pre
2007,756,43,295,16,1.227,106,6.952395842,0.16732394,96,4/6/2007,6-Apr,4/22/2007,22-Apr,pre
2007,757,46,287,16,0.878,96,6.289289521,0.132619269,106,4/16/2007,16-Apr,5/2/2007,2-May,pre
2007,758,44,272,16,1.043,104,6.661926744,0.158592956,98,4/8/2007,8-Apr,4/24/2007,24-Apr,pre
2007,759,42,271,16,1.931,82,7.104955426,0.280033958,120,4/30/2007,30-Apr,5/16/2007,16-May,pre
2007,760,41,265,16,1.138,88,6.925859403,0.164457181,114,4/24/2007,24-Apr,5/10/2007,10-May,pre
2007,761,44,265,16,1.164,96,6.691856683,0.181817979,106,4/16/2007,16-Apr,5/2/2007,2-May,pre
2007,762,41,280,16,1.721,93,7.253107943,0.234978258,109,4/19/2007,19-Apr,5/5/2007,5-May,pre
2007,763,40,299,16,1.143,88,6.327906617,0.141928594,114,4/24/2007,24-Apr,5/10/2007,10-May,pre
2007,764,40,282,16,1.13,91,6.490247237,0.149029536,111,4/21/2007,21-Apr,5/7/2007,7-May,pre
2007,765,41,280,16,1.058,82,6.611252746,0.144454967,120,4/30/2007,30-Apr,5/16/2007,16-May,pre
2007,766,47,350,16,1.036,111,5.747394936,0.130665159,91,4/1/2007,1-Apr,4/17/2007,17-Apr,pre
2007,767,40,265,16,1.092,96,6.505066344,0.153555534,106,4/16/2007,16-Apr,5/2/2007,2-May,pre
2007,768,45,310,16,0.736,97,6.379224308,0.100256032,105,4/15/2007,15-Apr,5/1/2007,1-May,pre
2007,769,45,310,16,1.044,108,6.329232509,0.142211002,94,4/4/2007,4-Apr,4/20/2007,20-Apr,pre
2007,770,42,253,16,0.925,101,6.63520918,0.144011197,101,4/11/2007,11-Apr,4/27/2007,27-Apr,pre
2007,771,48,338,16,0.849,108,5.921594931,0.113552269,94,4/4/2007,4-Apr,4/20/2007,20-Apr,pre
2007,772,44,298,16,1.672,99,6.316758848,0.23141819,103,4/13/2007,13-Apr,4/29/2007,29-Apr,pre
2007,773,44,295,16,1.616,94,7.53568757,0.226007774,108,4/18/2007,18-Apr,5/4/2007,4-May,pre
2007,774,41,264,16,1.143,94,7.340711065,0.165825743,108,4/18/2007,18-Apr,5/4/2007,4-May,pre
2007,775,43,292,16,1.246,101,6.937095143,0.171711712,101,4/11/2007,11-Apr,4/27/2007,27-Apr,pre
2007,745,49,366,17,1.232,118,6.498440783,0.155323616,84,3/25/2007,25-Mar,4/11/2007,11-Apr,pre
2007,746,46,360,17,0.898,99,6.072436015,0.107486285,103,4/13/2007,13-Apr,4/30/2007,30-Apr,pre
2007,747,48,360,17,2.034,98,7.632808794,0.255026702,104,4/14/2007,14-Apr,5/1/2007,1-May,pre
2007,748,44,337,17,0.979,109,6.272168226,0.119424299,93,4/3/2007,3-Apr,4/20/2007,20-Apr,pre
2007,750,47,333,17,0.822,98,6.323097929,0.109102463,104,4/14/2007,14-Apr,5/1/2007,1-May,pre
2007,751,40,256,17,2.535,88,8.284800669,0.369420218,114,4/24/2007,24-Apr,5/11/2007,11-May,pre
2007,752,48,315,17,1.705,111,7.893766299,0.245141976,91,4/1/2007,1-Apr,4/18/2007,18-Apr,pre
2007,753,43,310,17,1.412,100,6.813365189,0.182978726,102,4/12/2007,12-Apr,4/29/2007,29-Apr,pre
2007,756,43,295,17,1.515,106,7.158993861,0.206598019,96,4/6/2007,6-Apr,4/23/2007,23-Apr,pre
2007,757,46,287,17,0.996,96,6.439732337,0.150442816,106,4/16/2007,16-Apr,5/3/2007,3-May,pre
2007,758,44,272,17,1.05,104,6.821584082,0.159657338,98,4/8/2007,8-Apr,4/25/2007,25-Apr,pre
2007,759,42,271,17,2.75,82,7.503760907,0.398805482,120,4/30/2007,30-Apr,5/17/2007,17-May,pre
2007,760,41,265,17,1.735,88,7.176591573,0.25073217,114,4/24/2007,24-Apr,5/11/2007,11-May,pre
